customer_id,first_name,last_name,gender,date_of_birth,age,email,phone_number,state,city,zip_code_group,income_band,credit_tier,marital_status,household_size,customer_join_date,tenure_months,customer_segment
CUST00347,Michael,Stanton,M,1973-04-21,52,eric99@example.org,001-218-277-3477x84858,New York,NewYork,569,lower_middle,very_good,married,1,2022-10-27,38,standard
CUST00348,Sheryl,Wilson,F,1977-11-23,48,melissa77@example.org,8289427624,New York,Buffalo,148,,good,single,2,2025-05-18,7,standard
CUST00349,Keith,Henry,M,1984-12-13,41,kalvarez@example.net,7642796954,Texas,Dallas,041,upper_middle,very_good,married,2,2025-07-10,5,budget
CUST00350,Leslie,Anderson,F,1972-03-14,53,lisa90@example.net,361-365-5650x33349,North Carolina,Greensboro,404,middle,poor,single,1,2025-10-26,2,premium
CUST00351,Ashley,Jackson,F,1983-11-27,42,benjamin69@example.net,(340)579-0569x65917,Georgia,Savannah,445,middle,fair,single,6,2024-06-19,18,budget
CUST00352,Jonathan,Cain,M,1992-09-06,33,garrett45@example.com,871.583.4404,North Carolina,Greensboro,823,upper_middle,excellent,married,3,2025-07-17,5,budget
CUST00353,Natalie,Davis,F,2004-09-17,21,vargasjoshua@example.net,876.635.1484x68536,Illinois,Chicago,824,middle,very_good,single,1,2023-12-22,24,standard
CUST00354,Jose,Powers,M,1984-07-11,41,nicoleburton@example.net,(297)537-4896,Illinois,Naperville,482,lower_middle,very_good,married,2,2024-07-14,17,standard
CUST00355,Joel,Allen,M,1998-01-22,27,megan65@example.org,+1-536-244-2493x6312,California,Sacramento,326,middle,very_good,divorced,4,2023-08-11,28,high_value
CUST00356,Robert,Collins,M,1980-04-18,45,chenderson@example.org,(942)204-4820,Texas,San Antonio,077,lower_middle,very_good,married,4,2024-08-05,16,standard
CUST00357,Scott,Miller,M,1988-03-15,37,michelle65@example.net,+1-316-523-1981x89847,North Carolina,Raleigh,791,low,excellent,married,3,2023-10-21,26,standard
CUST00358,Barbara,Roman,F,1969-09-03,56,,(732)312-3476x49078,Ohio,Cleveland,419,high,very_good,married,2,2022-05-07,43,budget
CUST00359,Kimberly,Wells,F,1964-01-11,61,,001-754-309-0034x864,Texas,Austin,706,lower_middle,very_good,married,1,2022-06-22,42,standard
CUST00360,Kevin,Cole,M,1973-09-13,52,browningphillip@example.com,913-843-2756x0417,California,San Diego,441,low,very_good,single,1,2024-06-15,18,budget
CUST00361,Michelle,Mcdowell,F,2003-01-31,22,hollowayholly@example.net,456-998-5700,Ohio,Cleveland,845,high,very_good,single,2,2024-01-16,23,standard
CUST00362,Brandy,Morales,F,1990-01-08,35,lee11@example.org,682.496.5772,Illinois,Naperville,906,upper_middle,very_good,single,1,2024-04-17,20,budget
CUST00363,Leslie,Murphy,F,1966-06-11,59,,(293)800-8931x7342,Pennsylvania,Philadelphia,815,middle,very_good,single,1,2025-07-16,5,budget
CUST00364,Jessica,Green,F,1953-04-29,72,george91@example.org,001-886-477-1333x447,Texas,Austin,570,high,good,married,2,2022-07-13,41,standard
CUST00365,Selena,Greene,F,2003-05-06,22,jessica36@example.org,(920)444-3973x59710,Illinois,Aurora,428,lower_middle,fair,married,3,2025-09-06,3,premium
CUST00366,William,Sanders,M,1961-09-15,64,verickson@example.net,211-280-0537x599,Georgia,Atlanta,337,,poor,divorced,2,2025-04-08,8,premium
CUST00367,Jonathan,James,M,1974-02-15,51,david80@example.net,(742)887-5721,Georgia,Augusta,190,high,good,married,4,2025-09-05,3,premium
CUST00368,Debbie,Edwards,F,1955-12-20,70,rsavage@example.net,(464)949-4856x257,Florida,Miami,074,middle,fair,single,1,2023-09-27,27,high_value
CUST00369,Chelsea,Brown,F,1959-09-24,66,harrisonfrank@example.com,(317)507-5877x71215,Georgia,Savannah,377,middle,good,married,5,2025-10-04,2,standard
CUST00370,Christopher,Jackson,M,1981-11-19,44,anna93@example.net,7892261371,Arizona,Mesa,377,lower_middle,fair,single,3,2022-02-07,46,premium
CUST00371,Melanie,Becker,F,1974-02-02,51,brittany15@example.org,2179774905,Illinois,Springfield,430,lower_middle,very_good,divorced,5,2023-03-15,33,premium
CUST00372,Theresa,Cooke,F,2001-07-03,24,jasonwilliams@example.net,350-218-9616x4236,North Carolina,Raleigh,277,lower_middle,very_good,married,4,2023-04-09,32,premium
CUST00373,Christopher,Chan,M,1966-08-28,59,davidhenry@example.com,0016498251583x7767,Florida,Miami,123,upper_middle,very_good,single,6,2023-08-29,28,standard
CUST00374,Peter,Shepherd,M,1989-01-14,36,ryansimmons@example.org,657.432.7881x47617,Ohio,Columbus,172,high,poor,single,4,2025-09-17,3,budget
CUST00375,Melinda,Evans,F,1964-03-09,61,dphillips@example.net,608-718-6617,Pennsylvania,Pittsburgh,339,upper_middle,fair,married,4,2025-05-08,7,premium
CUST00376,Lauren,Mack,F,1948-05-16,77,yangsteven@example.org,(501)464-5977x9452,Florida,Orlando,107,middle,good,married,3,2023-01-06,35,standard
CUST00377,Paul,Munoz,M,2006-07-31,19,hamiltonandrew@example.com,702-877-6974,North Carolina,Charlotte,401,upper_middle,excellent,married,1,2024-04-21,20,premium
CUST00378,Anita,Taylor,F,1960-04-01,65,cabreraheather@example.org,6379236831,New York,Rochester,199,middle,poor,single,6,2025-06-04,6,premium
CUST00379,Kara,Johnson,F,1958-07-27,67,joannewallace@example.com,807.893.3496x0501,North Carolina,Raleigh,654,low,good,married,3,2024-12-29,12,budget
CUST00380,Omar,Larson,M,1984-12-26,41,benjamin67@example.net,0017973308069,Illinois,NAPERVILLE,356,upper_middle,very_good,single,4,2023-02-02,34,standard
CUST00381,Stephanie,Butler,F,1979-06-23,46,simpsonsheila@example.com,760.924.3757x383,Pennsylvania,Erie,176,middle,poor,married,4,2024-08-03,16,budget
CUST00382,Sonya,Sharp,F,1973-10-30,52,rwhitaker@example.net,001-957-329-3417x2232,Arizona,Tempe,550,lower_middle,excellent,single,1,2022-11-28,37,standard
CUST00383,Tommy,Snyder,M,1963-03-28,62,angelakidd@example.com,3525280156x193,Pennsylvania,Pittsburgh,642,lower_middle,excellent,widowed,2,2023-05-28,31,standard
CUST00384,David,Peterson,M,1971-06-10,54,carrilloangela@example.org,001-289-310-7711x991,North Carolina,Durham,223,upper_middle,excellent,married,2,2025-02-09,10,standard
CUST00385,Mark,Pitts,M,1971-11-16,54,jessicaerickson@example.net,712.655.2137x6037,Ohio,Columbus,666,upper_middle,poor,married,4,2023-08-07,28,standard
CUST00386,Christopher,Adams,M,1995-12-08,30,qward@example.org,(786)232-6667,Florida,Tampa,585,low,good,married,1,2024-07-09,17,standard
CUST00387,Charles,Smith,M,2002-02-17,23,millerleroy@example.org,(706)202-9084x66845,Arizona,Phoenix,371,middle,good,married,3,2023-03-31,33,standard
CUST00388,Stephanie,Bishop,F,1957-04-05,68,ngriffin@example.net,+14976563410x856,Georgia,Atlanta,285,upper_middle,fair,married,1,2024-04-29,20,standard
CUST00389,Brandon,Arnold,M,1982-09-28,43,katherine20@example.org,+1-794-634-6810,Arizona,Mesa,826,low,good,married,4,2023-04-28,32,premium
CUST00390,Katie,Martinez,F,1998-10-01,27,westashley@example.org,453.899.8935x449,Texas,austin,686,middle,good,single,2,2023-04-05,32,standard
CUST00391,Omar,Garcia,M,1982-05-30,43,mackenzieward@example.org,(566)911-0627,Georgia,Atlanta,107,low,fair,married,6,2025-08-24,4,premium
CUST00392,Jaclyn,Fox,F,1987-04-18,38,lwiggins@example.com,+13675762282x7728,Florida,Orlando,601,high,very_good,single,4,2022-03-20,45,standard
CUST00393,Kara,Francis,F,1985-04-22,40,sandra19@example.com,715-694-0821,North Carolina,Raleigh,495,low,good,married,3,2024-08-18,16,standard
CUST00394,Elizabeth,Tucker,F,2001-02-08,24,douglaslawrence@example.org,643-927-0185x1067,Pennsylvania, Philadelphia,447,middle,fair,single,1,2022-06-12,42,standard
CUST00395,Richard,Alvarez,M,1996-04-06,29,kathleenwagner@example.com,001-277-925-1996x63658,Illinois,Springfield,969,low,very_good,single,2,2022-11-03,37,standard
CUST00396,Destiny,Davis,F,1958-07-15,67,armstronglaura@example.net,9812813989x0983,Texas,Austin,162,high,fair,single,4,2023-05-02,31,premium
CUST00397,Mary,Schmidt,F,1948-07-22,77,kristin39@example.com,789-856-9070,Texas,Houston,241,lower_middle,very_good,married,1,2023-05-04,31,standard
CUST00398,Jennifer,Heath,F,1968-11-11,57,hscott@example.org,+1-824-422-4124,Pennsylvania,Erie,082,low,very_good,married,4,2022-05-09,43,standard
CUST00399,Lucas,Nguyen,M,1949-02-11,76,evanscorey@example.org,(854)361-0339x93788,North Carolina,Charlotte,357,upper_middle,fair,married,4,2025-07-18,5,budget
CUST00400,Antonio,Marshall,M,1974-12-19,51,washingtonrick@example.org,8489913824,Florida,Tampa,114,middle,excellent,single,2,2024-05-29,19,budget
CUST00401,Ryan,Mason,M,2000-07-16,25,nathanielgalloway@example.org,+1-468-270-0794,Pennsylvania,Allentown ,083,lower_middle,fair,divorced,2,2023-05-08,31,budget
CUST00402,Taylor,Olson,F,1987-12-14,38,mary65@example.net,698.340.2891,Florida,Miami,523,upper_middle,good,married,2,2024-12-08,12,budget
CUST00403,Melissa,Rivas,F,1996-08-09,29,natalie39@example.net,254-974-3553x79502,Texas,Houston,010,low,poor,divorced,3,2024-03-10,21,budget
CUST00404,Stephanie,Chambers,F,1975-05-20,50,ifarmer@example.org,+1-318-907-1569x5620,California,San Jose,490,middle,good,divorced,3,2024-02-04,22,budget
CUST00405,Taylor,Wallace,F,1962-05-04,63,changerin@example.net,(531)294-3375x047,California,Sacramento,262,high,good,divorced,2,2022-05-19,43,budget
CUST00406,Victoria,Little,F,1954-10-25,71,ashley72@example.net,499.692.1921,New York,New York,751,lower_middle,very_good,widowed,3,2025-04-06,8,standard
CUST00407,Savannah,Ibarra,F,1996-11-12,29,james08@example.net,987-906-0566x418,Florida,Miami,478,lower_middle,good,married,3,2023-12-23,24,high_value
CUST00408,Kelly,Williams,F,1996-05-06,29,brandonhull@example.net,550.563.5190x361,Florida, Jacksonville,220,lower_middle,fair,single,2,2024-09-07,15,budget
CUST00409,Gary,Brown,M,1989-10-25,36,johnsonryan@example.org,001-754-531-7350,Florida,Miami,100,upper_middle,good,married,5,2024-07-26,17,budget
CUST00410,Reginald,Harvey,M,1999-04-06,26,garrettbeth@example.org,6068512070,Illinois,Springfield,091,upper_middle,poor,married,1,2022-03-31,45,standard
CUST00411,Austin,Osborne,M,1950-10-26,75,melissa61@example.net,001-263-999-0767x69915,California,Sacramento,682,middle,good,single,4,2023-09-28,27,high_value
CUST00412,Erin,Lee,F,1954-04-03,71,larsoncarlos@example.org,001-428-545-6797,Ohio,Toledo,185,middle,good,single,3,2023-06-03,30,standard
CUST00413,Robert,Brown,M,1968-06-22,57,ppalmer@example.com,4982227495x4508,New York,Albany,316,low,good,married,1,2024-01-02,23,standard
CUST00414,Jonathon,Conley,M,2005-09-13,20,hendersonjames@example.org,+1-631-853-7795x9959,Georgia,Augusta,435,upper_middle,fair,single,2,2022-09-12,39,budget
CUST00415,Carla,Gibson,F,2000-12-20,25,crawfordsamantha@example.net,537.893.3756,Arizona,Tempe,246,upper_middle,good,single,5,2024-06-19,18,premium
CUST00416,Samantha,Smith,F,1947-12-09,78,howardangela@example.org,473-795-0033x4234,Georgia,Savannah,731,upper_middle,fair,married,4,2024-10-13,14,high_value
CUST00417,Danielle,Gonzalez,F,1959-04-01,66,renee02@example.com,+1-315-334-7355x2896,Georgia,Augusta,194,low,poor,married,3,2022-06-19,42,premium
CUST00418,Sonya,Anderson,F,1960-03-03,65,amandabenson@example.com,+1-263-609-9384x253,Texas, San Antonio,170,middle,fair,married,2,2025-05-18,7,premium
CUST00419,Samuel,Schmitt,M,2007-07-19,18,fclark@example.com,+1-991-928-6857x87255,Ohio,Cincinnati,625,upper_middle,excellent,single,2,2023-10-20,26,standard
CUST00420,Derrick,Morales,M,2001-01-25,24,clarkpatricia@example.com,663.346.6925,Texas,Austin,181,upper_middle,good,married,2,2025-09-15,3,premium
CUST00421,Nicole,Phillips,F,1982-07-28,43,jerry07@example.net,+12564776657x546,Illinois,Naperville,583,high,good,single,4,2025-05-19,7,standard
CUST00422,Cynthia,Brewer,F,1971-09-14,54,phillipswarren@example.net,+1-714-631-1150x8353,Florida,Jacksonville,401,lower_middle,very_good,divorced,6,2023-12-21,24,standard
CUST00423,Natasha,Mack,F,2004-10-18,21,james92@example.net,001-484-804-4566x9078,California,Sacramento,303,low,fair,single,3,2025-06-13,6,premium
CUST00424,Crystal,Curry,F,1979-07-21,46,zacharyhartman@example.com,001-775-415-3663x7780,Illinois,Chicago,761,lower_middle,good,married,5,2022-06-03,42,budget
CUST00425,Shelly,Torres,F,1997-06-22,28,porterdonna@example.com,736-866-8459x09022,Georgia,Savannah,504,upper_middle,good,divorced,6,2022-03-05,45,standard
CUST00426,Dan,Myers,M,1983-08-21,42,glopez@example.com,001-974-212-1820,Pennsylvania,Erie,249,,very_good,single,2,2022-03-13,45,premium
CUST00427,Cristian,Pruitt,M,1973-07-11,52,jamie48@example.org,805.980.2566x212,Texas,dallas,979,lower_middle,poor,married,4,2025-08-14,4,standard
CUST00428,Andrea,Friedman,F,2006-03-06,19,davidharris@example.com,001-272-499-4938x743,Georgia,Athens,589,high,poor,married,4,2025-03-07,9,budget
CUST00429,Austin,Ross,M,2002-03-22,23,aliciakent@example.com,879.501.4754x692,Pennsylvania,Pittsburgh,240,upper_middle,good,married,2,2025-10-22,2,standard
CUST00430,Stephanie,Quinn,F,1978-06-03,47,lbartlett@example.net,001-316-503-2484,Georgia,augusta,651,upper_middle,good,single,4,2024-06-28,18,standard
CUST00431,Jason,Gill,M,1955-07-08,70,charles18@example.com,(572)843-8070x17656,Pennsylvania,Pittsburgh,054,lower_middle,fair,married,1,2024-12-20,12,premium
CUST00432,Alexandra,Wilson,F,1956-07-21,69,ellen77@example.com,418-237-2742,Arizona,Mesa,800,lower_middle,fair,single,4,2025-08-23,4,standard
CUST00433,Ashlee,Phillips,F,1983-08-25,42,qjackson@example.org,+1-842-675-2308x37081,New York,New York,586,middle,very_good,single,2,2022-02-23,46,premium
CUST00434,Anthony,Smith,M,1999-10-30,26,pwang@example.com,331.506.0053,North Carolina,Greensboro,131,high,very_good,single,2,2025-02-24,10,standard
CUST00435,Robert,Rivas,M,1958-09-09,67,bradleyhunt@example.com,483-293-8661x33155,Illinois,Aurora,532,upper_middle,poor,single,1,2024-07-02,17,premium
CUST00436,Matthew,Smith,M,1961-09-29,64,qrobinson@example.com,+1-495-601-3649x7189,Pennsylvania,Allentown,129,upper_middle,fair,married,2,2024-10-02,14,standard
CUST00437,Kyle,Jarvis,M,1994-08-26,31,xgregory@example.net,9528571509,Texas,Dallas,674,lower_middle,fair,single,3,2022-06-01,42,standard
CUST00438,Margaret,Hall,F,1987-03-30,38,hallchristina@example.org,8365391025x7432,Florida,Jacksonville,846,high,excellent,married,3,2022-06-29,42,premium
CUST00439,Amanda,Mclean,F,1987-12-19,38,vstevenson@example.org,250-586-4035x533,Georgia,Atlanta,905,lower_middle,excellent,married,1,2025-01-31,11,standard
CUST00440,Melissa,Walker,F,2006-08-27,19,lboyd@example.com,+1-501-571-3023x2129,Illinois,Springfield,670,middle,good,divorced,2,2025-07-30,5,standard
CUST00441,Blake,Hardy,M,1968-06-17,57,jennifersanchez@example.org,+1-834-449-7347x156,Georgia,Savannah,621,high,fair,single,4,2022-09-06,39,budget
CUST00442,Jeremy,Wagner,M,1997-04-11,28,ywolf@example.com,4666149828,Florida,Orlando,503,high,good,divorced,5,2024-10-08,14,standard
CUST00443,John,Chavez,M,1972-10-17,53,,832.930.0857x6665,Georgia,Augusta,408,upper_middle,very_good,single,4,2024-08-15,16,high_value
CUST00444,Martin,Chapman,M,1975-01-31,50,riddledavid@example.net,(836)845-8750,Pennsylvania, Philadelphia,969,lower_middle,very_good,single,1,2022-05-15,43,premium
CUST00445,Danielle,Woods,F,2002-08-07,23,crystal02@example.com,+1-872-343-9920x116,Arizona,Tempe,684,upper_middle,good,single,1,2024-12-12,12,budget
CUST00446,Susan,Liu,F,1958-07-20,67,tking@example.net,+1-469-646-1195,Arizona,Phoenix,986,,good,married,2,2022-09-14,39,standard
CUST00447,Christine,Goodman,F,1994-10-31,31,adam27@example.org,716-486-4622,Texas,San Antonio,927,upper_middle,poor,divorced,3,2024-08-12,16,premium
CUST00448,Brandy,Tucker,F,1981-06-20,44,,402.334.6791,Florida,Orlando ,389,middle,excellent,single,1,2022-09-22,39,budget
CUST00449,Angelica,Martinez,F,1951-08-22,74,anthony37@example.com,+1-610-904-0901x38069,Ohio,Columbus,625,upper_middle,poor,married,4,2022-09-12,39,high_value
CUST00450,Peter,Munoz,M,1970-03-03,55,evelyn55@example.org,(266)390-5510x762,Illinois,Springfield,700,middle,poor,married,1,2022-11-28,37,standard
CUST00451,Diana,Lyons,F,2002-09-24,23,miguelmontgomery@example.net,986.830.5050x5739,New York,Albany,973,low,excellent,married,5,2024-11-28,13,premium
CUST00452,Lisa,Miller,F,1976-05-20,49,shatfield@example.org,001-664-993-2898x0271,Texas,Austin,225,middle,good,married,2,2023-02-07,34,standard
CUST00453,Stephanie,Friedman,F,1980-01-29,45,johnjackson@example.net,001-311-460-2564x347,Florida,Tampa,705,upper_middle,good,divorced,3,2025-06-12,6,standard
CUST00454,Mark,Vasquez,M,2001-05-27,24,monica99@example.org,+1-356-768-6334x1411,Ohio,Cleveland,975,middle,good,married,2,2025-04-27,8,budget
CUST00455,Kevin,Lopez,M,1955-03-02,70,,001-504-309-8366x5528,Florida,Tampa,523,low,good,married,5,2025-02-28,10,standard
CUST00456,Adam,Phelps,M,1968-10-06,57,lisaphillips@example.org,972.594.2095x4814,California,los angeles,653,middle,very_good,married,1,2022-04-04,44,standard
CUST00457,Dorothy,Levy,F,1951-04-08,74,eric33@example.net,001-702-876-4208x6567,New York,Rochester,517,lower_middle,good,married,1,2025-06-19,6,budget
CUST00458,Benjamin,Acosta,M,1966-06-25,59,jacquelinekelley@example.org,(959)904-7292,North Carolina,Durham,386,lower_middle,excellent,single,1,2025-08-07,4,standard
CUST00459,Stephanie,Clark,F,2002-01-01,23,jillsmith@example.net,001-912-466-2015,North Carolina,Raleigh,073,middle,good,single,1,2024-04-11,20,standard
CUST00460,Autumn,Robertson,F,1970-04-20,55,obooker@example.net,(830)613-6749x2617,North Carolina,Charlotte,833,low,fair,single,2,2022-05-03,43,budget
CUST00461,Matthew,Richardson,M,1955-06-07,70,millertracy@example.net,630.499.9741x92676,North Carolina,Greensboro,135,upper_middle,good,married,5,2024-09-18,15,standard
CUST00462,Erika,Reeves,F,2005-12-09,20,richardhaynes@example.com,+1-588-371-8981,New York,Albany,241,middle,poor,married,2,2025-05-27,7,budget
CUST00463,Scott,Neal,M,1947-08-18,78,hmcbride@example.org,(393)621-8401,Georgia,Augusta,481,middle,excellent,married,6,2023-12-09,24,premium
CUST00464,Tracy,Jackson,F,1992-01-20,33,wrightbrandon@example.net,387-229-7585x9883,Florida,Tampa,315,low,fair,single,2,2024-11-20,13,standard
CUST00465,Andrew,Thomas,M,2005-07-10,20,susanguzman@example.org,001-654-829-6184,Georgia,Savannah ,856,high,very_good,married,4,2024-08-13,16,standard
CUST00466,Steven,Ross,M,1952-12-06,73,erica28@example.org,4437598926,Illinois,Naperville,573,high,very_good,single,1,2023-05-23,31,standard
CUST00467,James,Maynard,M,1964-02-09,61,nelsonamanda@example.net,+1-561-651-5542,Texas,houston,017,lower_middle,poor,married,1,2023-08-18,28,standard
CUST00468,Annette,Petty,F,1962-05-22,63,ylynn@example.org,(684)697-1859,Pennsylvania,Erie,801,middle,good,single,2,2023-05-24,31,budget
CUST00469,Brett,Williams,M,1968-11-26,57,zwhite@example.net,+1-888-696-7924x08222,Georgia,Augusta ,074,upper_middle,poor,single,5,2023-01-24,35,standard
CUST00470,Thomas,Fowler,M,1972-06-15,53,erikabarnes@example.com,(575)678-4468,North Carolina,Greensboro,838,middle,very_good,single,1,2024-10-18,14,standard
CUST00471,Shannon,Meza,F,1974-12-05,51,megan11@example.net,212.890.1487,North Carolina,Charlotte,892,middle,excellent,married,4,2022-07-04,41,premium
CUST00472,Katie,Cross,F,1979-11-27,46,rrobertson@example.net,001-216-909-3068x538,Ohio,Toledo,225,low,excellent,single,1,2023-05-09,31,standard
CUST00473,Michael,Macias,M,1982-11-22,43,gregoryrichardson@example.org,650.967.6251x53814,Pennsylvania,Allentown,389,low,good,single,3,2022-04-10,44,standard
CUST00474,Dennis,Smith,M,1990-03-20,35,trobinson@example.net,207.797.0509x75451,Illinois,Naperville,951,low,fair,married,4,2025-05-08,7,standard
CUST00475,Charlotte,Gomez,F,1954-02-28,71,fvasquez@example.net,826.417.0243x76545,Illinois,Chicago,708,middle,very_good,married,3,2022-08-09,40,standard
CUST00476,Robin,Rodriguez,F,1977-02-09,48,wmartin@example.net,(505)931-3402x66502,Florida,Tampa,876,lower_middle,good,married,4,2024-01-20,23,standard
CUST00477,Victoria,Wilson,F,1980-07-18,45,,268-762-1102x25803,Georgia,Atlanta,568,upper_middle,very_good,divorced,2,2024-03-31,21,standard
CUST00478,William,Mclaughlin,M,1976-10-27,49,froberts@example.org,001-963-392-8234x14363,Pennsylvania,Pittsburgh,924,middle,good,married,3,2024-01-13,23,premium
CUST00479,Monica,Carr,F,1960-02-08,65,jeromeanderson@example.org,6325609310x668,Texas,San Antonio,295,middle,fair,married,5,2024-10-29,14,budget
CUST00480,Gabriella,Mendoza,F,1981-12-17,44,tschneider@example.org,7545563502x000,Ohio,Cincinnati,378,lower_middle,fair,single,3,2025-06-30,6,standard
CUST00481,John,Kerr,M,1954-02-14,71,flopez@example.com,541-610-8255x59895,Florida,Miami,280,,poor,single,3,2024-03-17,21,standard
CUST00482,Lauren,Miller,F,1954-07-03,71,,001-633-971-1895,Georgia,Augusta,269,middle,good,single,2,2022-10-23,38,high_value
CUST00483,Joseph,Hernandez,M,1955-12-19,70,robertdawson@example.net,(657)416-1768x802,Pennsylvania,Erie,384,upper_middle,fair,married,2,2024-10-21,14,budget
CUST00484,Angel,Knight,M,2001-04-28,24,,+18816278686,California,Los Angeles,276,high,good,single,2,2022-10-08,38,budget
CUST00485,Cathy,Moore,F,1962-02-01,63,suarezkrystal@example.com,684.243.4481x23083,North Carolina,Greensboro,843,lower_middle,poor,married,2,2022-11-02,37,standard
CUST00486,Charles,Stephenson,M,1956-04-25,69,,+1-610-459-5518,Georgia,Augusta ,540,high,fair,divorced,5,2022-11-29,37,standard
CUST00487,Stephanie,Phillips,F,1951-03-01,74,hollowayjeffrey@example.com,(540)989-1649,Pennsylvania,Allentown,294,middle,very_good,widowed,6,2025-04-30,8,standard
CUST00488,Erika,Harris,F,1990-02-14,35,omoore@example.net,001-965-427-1727x2239,Ohio,Toledo,853,middle,good,single,1,2025-02-26,10,standard
CUST00489,Diane,Collins,F,2007-07-05,18,lisamcdaniel@example.org,421-263-7618,North Carolina,Charlotte,795,middle,good,married,2,2024-01-25,23,premium
CUST00490,Ariel,Cruz,F,1954-10-02,71,hinesdeanna@example.org,(731)342-9001,Texas,SAN ANTONIO,270,lower_middle,fair,single,2,2025-04-10,8,budget
CUST00491,Brenda,Malone,F,2007-12-29,18,,323.808.4810x0184,California,san jose,190,lower_middle,excellent,married,3,2023-06-28,30,standard
CUST00492,Aaron,Walker,M,1962-09-10,63,wcruz@example.net,736-317-2131x4519,California,San Jose,477,low,good,married,2,2022-12-16,36,standard
CUST00493,Tammy,Gillespie,F,2008-03-17,17,munozgregory@example.net,392-262-4945x14754,Florida,Orlando,199,high,excellent,married,3,2022-03-06,45,standard
CUST00494,Richard,Thomas,M,1957-04-28,68,ygriffin@example.com,419-864-2152,New York,NewYork,467,lower_middle,good,single,3,2024-06-22,18,standard
CUST00495,Emma,Coleman,F,1994-06-15,31,oguzman@example.com,(536)868-7887,Arizona,Tucson,114,lower_middle,excellent,divorced,3,2024-04-25,20,premium
CUST00496,Kevin,Fisher,M,1986-08-04,39,jacquelineyoung@example.org,705.487.2105,Arizona,Tempe,391,upper_middle,fair,married,4,2022-05-08,43,budget
CUST00497,Joe,Conley,M,1984-10-17,41,osanchez@example.org,001-421-226-0650x1917,Ohio,Cleveland,197,lower_middle,excellent,divorced,2,2025-02-22,10,budget
CUST00498,Holly,Miller,F,1952-07-05,73,carrolllisa@example.org,001-227-228-4765x70412,North Carolina,Greensboro,796,high,good,divorced,2,2023-10-05,26,standard
CUST00499,Paul,Gordon,M,1948-01-03,77,rwall@example.com,+1-349-884-3624,North Carolina,Durham,169,lower_middle,fair,married,2,2025-01-23,11,standard
CUST00500,Natalie,Morales,F,1951-01-28,74,philipcarson@example.net,+16173756620x563,Illinois,Naperville,141,middle,good,divorced,2,2023-01-29,35,high_value
CUST00501,Blake,Morrison,M,2004-11-16,21,anthony42@example.net,213-590-4383,Illinois,AURORA,357,upper_middle,very_good,married,1,2023-04-06,32,high_value
CUST00502,Angela,Hudson,F,1950-04-27,75,uwilliams@example.org,805-346-8356x5215,Illinois,Springfield,663,low,very_good,married,5,2024-09-28,15,premium
CUST00503,Rhonda,Hernandez,F,1987-03-23,38,cwoods@example.com,(727)911-3322,North Carolina,Durham,176,low,excellent,married,3,2025-02-21,10,standard
CUST00504,Gina,Ward,F,2005-07-06,20,twilliams@example.net,(333)999-1297x1024,Illinois,Chicago,128,high,poor,married,4,2025-03-20,9,standard
CUST00505,Jordan,Jackson,F,1967-05-20,58,carlosray@example.com,312-974-7472,Arizona,Mesa,056,upper_middle,fair,single,4,2022-10-27,38,standard
CUST00506,Heidi,Mitchell,F,1975-02-06,50,scotthunt@example.net,351-668-7409x03802,California, Sacramento,497,lower_middle,fair,divorced,6,2022-06-11,42,budget
CUST00507,Brooke,Ross,F,1952-03-25,73,paulford@example.org,(877)787-1121x663,North Carolina,Durham ,089,upper_middle,very_good,single,4,2024-09-08,15,budget
CUST00508,Evan,Davies,M,1980-05-10,45,jacquelinealvarez@example.com,208.727.2359x096,New York,Albany,568,upper_middle,very_good,single,4,2025-02-25,10,premium
CUST00509,Veronica,Lewis,F,1961-08-28,64,cisnerosgabriela@example.com,521-621-4614x768,Florida,Miami,246,middle,very_good,married,1,2025-06-14,6,standard
CUST00510,Ronald,Davis,M,1976-06-05,49,tabitha42@example.org,(567)378-2659x608,New York,New York,952,middle,poor,single,1,2025-10-03,2,standard
CUST00511,Michael,Jensen,M,1969-04-18,56,alexis72@example.com,816-448-0727x91033,New York,New York,792,lower_middle,fair,married,1,2022-07-25,41,high_value
CUST00512,Jamie,Bailey,F,1960-04-10,65,woodmichael@example.com,381-477-6655x8685,Georgia,Athens,606,high,good,single,2,2022-07-25,41,budget
CUST00513,Jeffrey,Thompson,M,1987-10-01,38,amyjames@example.net,001-964-391-1110x961,California,San Diego,835,,very_good,single,2,2024-04-13,20,budget
CUST00514,Jill,Perkins,F,1949-06-27,76,melissa33@example.com,+1-861-237-1576,North Carolina,Raleigh,496,lower_middle,fair,single,5,2023-08-12,28,premium
CUST00515,Rachael,Romero,F,1965-06-23,60,kyle63@example.org,(800)502-5895x52963,Illinois,Chicago,812,middle,excellent,single,1,2022-07-03,41,standard
CUST00516,Matthew,Poole,M,2001-10-18,24,oanderson@example.com,0018266582631x2819,Ohio,Columbus,729,middle,excellent,married,3,2022-12-25,36,standard
CUST00517,Caitlin,Morris,F,1953-08-11,72,johnsonalexander@example.net,(909)781-9602,Florida,Miami,249,low,excellent,married,3,2024-03-24,21,standard
CUST00518,Cynthia,Hurst,F,1967-06-22,58,amandasanchez@example.com,001-440-641-2091x17911,Florida,Tampa ,348,middle,poor,married,4,2022-03-18,45,budget
